class;bill_length_mm;bill_depth_mm;flipper_length_mm;body_mass_g;sex_female;sex_male;group
Gentoo;-0,0497230481879544;0,1020302958667242;1,6159704007357256;0,6439752943031394;1,041560600660607;-1,041560600660607;0
Gentoo;-0,0305527163564535;-1,2657959620503674;1,8507889664297932;1,7545525638651442;-0,9600977603854758;0,9600977603854758;1
Gentoo;0,7554308887350721;0,1020302958667242;1,302878979810302;0,7093033689832573;1,041560600660607;-1,041560600660607;0
Gentoo;0,5062165749255633;-0,9375176601502656;-0,2625781248168164;1,0359437423838471;-0,9600977603854758;0,9600977603854758;1
Gentoo;0,8512825478925752;-0,9375176601502656;1,6942432559670817;-0,1889576578683642;-0,9600977603854758;0,9600977603854758;1
Gentoo;0,5253869067570641;-1,375222062683734;-0,2625781248168164;1,2972560411043188;1,041560600660607;-1,041560600660607;0
Gentoo;0,5062165749255633;0,1020302958667242;1,302878979810302;0,6439752943031394;1,041560600660607;-1,041560600660607;0
Gentoo;-0,0305527163564535;-0,7186654588835306;2,398698953049285;2,081192937265734;-0,9600977603854758;0,9600977603854758;1
Gentoo;0,7170902250720703;0,1020302958667242;0,7549689931908106;0,5133191449429035;1,041560600660607;-1,041560600660607;0
Gentoo;1,4072221710060928;-0,5545263079334793;-0,2625781248168164;2,3425052359862057;-0,9600977603854758;0,9600977603854758;1
Gentoo;0,2761725929475566;-1,922352565850571;1,224606124578946;-0,1889576578683642;1,041560600660607;-1,041560600660607;0
Gentoo;0,2761725929475566;-0,4998132576167968;-0,2625781248168164;2,277177161306088;-0,9600977603854758;0,9600977603854758;1
Gentoo;1,0238155343760804;0,1020302958667242;0,9897875588848783;0,5459831822829625;1,041560600660607;-1,041560600660607;0
Gentoo;-0,0305527163564535;-0,9375176601502656;1,6942432559670817;1,6238964145049084;-0,9600977603854758;0,9600977603854758;1
Gentoo;0,6979198932405695;0,1020302958667242;0,9897875588848783;0,6766393316431983;1,041560600660607;-1,041560600660607;0
Gentoo;1,196348520859586;-0,7733785092002141;-0,2625781248168164;1,4932402651446726;-0,9600977603854758;0,9600977603854758;1
Gentoo;0,2186615974530539;-1,922352565850571;0,9897875588848783;-0,1889576578683642;1,041560600660607;-1,041560600660607;0
Gentoo;1,3497111755115905;-0,0073958047666426;-0,2625781248168164;1,8198806385452624;-0,9600977603854758;0,9600977603854758;1
Gentoo;-0,0688933800194553;0,1020302958667242;1,459424690273014;0,5133191449429035;1,041560600660607;-1,041560600660607;0
Gentoo;-0,0305527163564535;-1,703500364583837;1,459424690273014;1,4279121904645546;-0,9600977603854758;0,9600977603854758;1
Gentoo;0,7170902250720703;0,1020302958667242;0,9897875588848783;0,8726235556835522;1,041560600660607;-1,041560600660607;0
Gentoo;1,5989254893210991;-0,171534955716694;-0,2625781248168164;1,7545525638651442;-0,9600977603854758;0,9600977603854758;1
Gentoo;0,7170902250720703;-1,2657959620503674;1,459424690273014;-0,1889576578683642;1,041560600660607;-1,041560600660607;0
Gentoo;1,6180958211526;-0,1168219054000096;-0,2625781248168164;1,5585683398247905;-0,9600977603854758;0,9600977603854758;1
Gentoo;0,3336835884420579;0,1020302958667242;0,9897875588848783;0,7093033689832573;1,041560600660607;-1,041560600660607;0
Gentoo;-0,0305527163564535;-0,6639524085668462;1,9290618216611493;1,88520871322538;-0,9600977603854758;0,9600977603854758;1
Gentoo;0,1419802701270517;0,1020302958667242;1,1463332693475905;0,8399595183434932;1,041560600660607;-1,041560600660607;0
Gentoo;1,3497111755115905;-0,882804609833582;-0,2625781248168164;1,2972560411043188;-0,9600977603854758;0,9600977603854758;1
Gentoo;1,081326529870582;-0,8280915595168976;1,302878979810302;-0,1889576578683642;-0,9600977603854758;0,9600977603854758;1
Gentoo;0,6020682340830663;-1,484648163317102;-0,2625781248168164;0,8726235556835522;1,041560600660607;-1,041560600660607;0
Gentoo;0,8896232115555756;0,1020302958667242;0,285331861802675;0,5459831822829625;1,041560600660607;-1,041560600660607;0
Gentoo;-0,0305527163564535;-0,4451002073001123;2,0073346768925053;1,3625841157844367;-0,9600977603854758;0,9600977603854758;1
Gentoo;0,9087935433870764;0,1020302958667242;1,5376975455043698;0,8399595183434932;1,041560600660607;-1,041560600660607;0
Gentoo;2,327398098918122;-0,171534955716694;-0,2625781248168164;1,8198806385452624;-0,9600977603854758;0,9600977603854758;1
Gentoo;0,659579229577569;-0,992230710466949;1,224606124578946;-0,1889576578683642;1,041560600660607;-1,041560600660607;0
Gentoo;1,0238155343760804;-1,2657959620503674;-0,2625781248168164;1,6892244891850263;-0,9600977603854758;0,9600977603854758;1
Gentoo;0,6787495614090685;0,1020302958667242;1,302878979810302;0,6766393316431983;-0,9600977603854758;0,9600977603854758;1
Gentoo;-0,0305527163564535;-0,6639524085668462;1,224606124578946;1,6892244891850263;-0,9600977603854758;0,9600977603854758;1
Gentoo;-0,394789021154965;0,1020302958667242;0,8332418484221665;0,6439752943031394;1,041560600660607;-1,041560600660607;0
Gentoo;1,8481398031306069;-0,8280915595168976;-0,2625781248168164;1,6892244891850263;-0,9600977603854758;0,9600977603854758;1
Gentoo;-0,0880637118509562;-1,812926465217204;0,6766961379594546;-0,1889576578683642;1,041560600660607;-1,041560600660607;0
Gentoo;0,8321122160610743;-1,211082911733684;-0,2625781248168164;1,6892244891850263;-0,9600977603854758;0,9600977603854758;1
Gentoo;1,2922001800170888;0,1020302958667242;1,302878979810302;1,0359437423838471;1,041560600660607;-1,041560600660607;0
Gentoo;-0,0305527163564535;-0,7733785092002141;2,320426097817929;2,277177161306088;-0,9600977603854758;0,9600977603854758;1
Gentoo;-0,0497230481879544;0,1020302958667242;1,0680604141162342;0,5786472196230215;1,041560600660607;-1,041560600660607;0
Gentoo;1,4839034983320951;-0,5545263079334793;-0,2625781248168164;1,6892244891850263;-0,9600977603854758;0,9600977603854758;1
Gentoo;0,4678759112625628;-1,7582134149005204;1,381151835041658;-0,1889576578683642;1,041560600660607;-1,041560600660607;0
Gentoo;2,1740354442661176;-0,7186654588835306;-0,2625781248168164;2,146521011945852;-0,9600977603854758;0,9600977603854758;1
Gentoo;0,1419802701270517;0,1020302958667242;1,381151835041658;0,8726235556835522;-0,9600977603854758;0,9600977603854758;1
Gentoo;-0,0305527163564535;-0,6092393582501637;1,7725161111984375;2,3425052359862057;-0,9600977603854758;0,9600977603854758;1
Gentoo;0,659579229577569;-1,9770656161672555;1,1463332693475905;0,93795163036367;1,041560600660607;-1,041560600660607;0
Gentoo;-0,0305527163564535;0,1020302958667242;-0,2625781248168164;-0,1889576578683642;-0,9600977603854758;0,9600977603854758;2
Gentoo;0,5828979022515655;-1,6487873142671523;-0,2625781248168164;0,8399595183434932;1,041560600660607;-1,041560600660607;0
Gentoo;1,273029848185588;-0,882804609833582;1,7725161111984375;-0,1889576578683642;-0,9600977603854758;0,9600977603854758;1
Gentoo;0,2761725929475566;-1,375222062683734;-0,2625781248168164;1,2972560411043188;1,041560600660607;-1,041560600660607;0
Gentoo;1,1771781890280848;0,1020302958667242;1,0680604141162342;1,5585683398247905;-0,9600977603854758;0,9600977603854758;1
Chinstrap;-0,0305527163564535;0,3208824971334581;-0,5756695457422402;-0,923898498019691;1,041560600660607;-1,041560600660607;0
Chinstrap;1,196348520859586;0,1020302958667242;-0,2625781248168164;-0,4012739005787475;-0,9600977603854758;0,9600977603854758;2
Chinstrap;1,4455628346690932;1,0321521512503462;-0,2625781248168164;-0,7279142739793373;-0,9600977603854758;0,9600977603854758;2
Chinstrap;0,314513256610557;0,7585868996669278;-0,8887609666676638;-0,1889576578683642;1,041560600660607;-1,041560600660607;0
Chinstrap;1,7139474803101031;1,360430453150449;-0,2625781248168164;-0,6299221619591603;-0,9600977603854758;0,9600977603854758;2
Chinstrap;0,2761725929475566;0,1020302958667242;-0,1060324143541046;-0,3359458258986296;1,041560600660607;-1,041560600660607;0
Chinstrap;-0,0305527163564535;0,4850216480835095;-1,671489518981223;-1,2505388714202808;1,041560600660607;-1,041560600660607;0
Chinstrap;1,4455628346690932;0,1020302958667242;-0,1843052695854605;-0,5972581246191013;-0,9600977603854758;0,9600977603854758;2
Chinstrap;0,429535247599561;0,8680130003002947;-0,2625781248168164;-0,0746335271781578;1,041560600660607;-1,041560600660607;0
Chinstrap;1,4455628346690932;1,4151435034671314;-0,1060324143541046;-0,1889576578683642;-0,9600977603854758;0,9600977603854758;2
Chinstrap;0,544557238588565;0,2661694468167756;-0,2625781248168164;-0,5319300499389834;1,041560600660607;-1,041560600660607;0
Chinstrap;1,5222441619950968;0,1020302958667242;-0,4191238352795283;-0,5645940872790424;-0,9600977603854758;0,9600977603854758;2
Chinstrap;-0,0305527163564535;-0,0073958047666426;-1,1235795323617317;-0,6625861992992192;1,041560600660607;-1,041560600660607;0
Chinstrap;1,5797551574895985;0,1020302958667242;0,1287861513399631;-0,2052896765383937;-0,9600977603854758;0,9600977603854758;2
Chinstrap;0,4103649157680601;-0,1168219054000096;-0,2625781248168164;-0,8259063859995142;1,041560600660607;-1,041560600660607;0
Chinstrap;1,2922001800170888;1,251004352517082;0,1287861513399631;-0,1889576578683642;-0,9600977603854758;0,9600977603854758;2
Chinstrap;1,253859516354087;1,4698565537838155;-0,2625781248168164;-1,1852107967401628;-0,9600977603854758;0,9600977603854758;2
Chinstrap;2,7299750673796352;0,1020302958667242;-1,436670953287155;-0,6625861992992192;1,041560600660607;-1,041560600660607;0
Chinstrap;-0,0305527163564535;0,7038738493502453;-0,732215256204952;-0,989226572699809;1,041560600660607;-1,041560600660607;0
Chinstrap;1,0429858662075813;0,1020302958667242;-0,3408509800481724;0,2520068462224318;-0,9600977603854758;0,9600977603854758;2
Chinstrap;-0,2605966983344615;-0,0073958047666426;-0,2625781248168164;-0,7932423486594552;1,041560600660607;-1,041560600660607;0
Chinstrap;0,9087935433870764;0,1020302958667242;-0,6539424009735961;-0,1889576578683642;-0,9600977603854758;0,9600977603854758;2
Chinstrap;-0,1072340436824557;-0,3903871569834279;-0,2625781248168164;-1,7078353941811062;1,041560600660607;-1,041560600660607;0
Chinstrap;1,3113705118485897;0,1020302958667242;-0,4973966905108842;-0,5319300499389834;-0,9600977603854758;0,9600977603854758;2
Chinstrap;-0,0305527163564535;0,3208824971334581;-0,3408509800481724;-1,1852107967401628;1,041560600660607;-1,041560600660607;0
Chinstrap;1,5797551574895985;0,1020302958667242;-0,1843052695854605;-0,0746335271781578;-0,9600977603854758;0,9600977603854758;2
Chinstrap;1,2922001800170888;0,5944477487168764;-0,2625781248168164;-1,054554647379927;1,041560600660607;-1,041560600660607;0
Chinstrap;1,1004968617020827;0,9227260506169792;0,0505132961086072;-0,1889576578683642;-0,9600977603854758;0,9600977603854758;2
Chinstrap;0,5062165749255633;0,2661694468167756;-0,6539424009735961;-0,6625861992992192;1,041560600660607;-1,041560600660607;0
Chinstrap;1,7331178121416029;1,4698565537838155;3,7684739195980135;0,4479910702627856;-0,9600977603854758;0,9600977603854758;1
Chinstrap;-0,5481516758069708;-0,3903871569834279;-0,9670338218990198;-1,315866946100399;1,041560600660607;-1,041560600660607;0
Chinstrap;2,001502457782612;1,9075609563172853;0,1287861513399631;0,1213506968621959;-0,9600977603854758;0,9600977603854758;2
Chinstrap;-0,2414263665029606;-0,3356741066667454;-0,9670338218990198;-1,119882722060045;1,041560600660607;-1,041560600660607;0
Chinstrap;1,388051839174592;0,8132999499836122;0,285331861802675;-0,1399616018582758;-0,9600977603854758;0,9600977603854758;2
Chinstrap;1,1388375253650844;0,7038738493502453;-0,3408509800481724;-0,7932423486594552;-0,9600977603854758;0,9600977603854758;2
Chinstrap;0,7170902250720703;-0,2809610563500609;-0,0277595591227486;-0,4012739005787475;1,041560600660607;-1,041560600660607;0
Chinstrap;0,7362605569035712;0,539734698400194;-0,3408509800481724;-0,4666019752588655;1,041560600660607;-1,041560600660607;0
Chinstrap;-0,0305527163564535;1,852847906000601;0,8332418484221665;0,7746314436633753;-0,9600977603854758;0,9600977603854758;2
Chinstrap;0,6020682340830663;0,1020302958667242;-0,5756695457422402;-1,969147692901578;1,041560600660607;-1,041560600660607;0
Chinstrap;1,8673101349621075;1,4151435034671314;-0,2625781248168164;0,3826629955826676;-0,9600977603854758;0,9600977603854758;2
Chinstrap;1,0046452025445796;1,1962913022003976;0,8332418484221665;-0,1889576578683642;-0,9600977603854758;0,9600977603854758;2
Chinstrap;0,4678759112625628;0,1020302958667242;-0,2625781248168164;-0,7279142739793373;1,041560600660607;-1,041560600660607;0
Chinstrap;1,368881507343091;0,1020302958667242;-0,2625781248168164;-0,8585704233395731;-0,9600977603854758;0,9600977603854758;2
Chinstrap;-0,0305527163564535;-0,171534955716694;-0,2625781248168164;-0,923898498019691;1,041560600660607;-1,041560600660607;0
Chinstrap;1,368881507343091;0,1020302958667242;-0,2625781248168164;-0,6952502366392783;1,041560600660607;-1,041560600660607;0
Chinstrap;1,3497111755115905;0,6491607990335609;-0,2625781248168164;0,3173349209025497;-0,9600977603854758;0,9600977603854758;2
Chinstrap;1,2155188526910867;0,3208824971334581;-0,732215256204952;-0,1889576578683642;1,041560600660607;-1,041560600660607;0
Chinstrap;1,0046452025445796;1,251004352517082;-0,2625781248168164;0,1213506968621959;-0,9600977603854758;0,9600977603854758;2
Chinstrap;1,4839034983320951;0,1020302958667242;-0,9670338218990198;-1,2505388714202808;-0,9600977603854758;0,9600977603854758;2
Chinstrap;-0,0305527163564535;-0,0073958047666426;-0,1060324143541046;-0,6952502366392783;1,041560600660607;-1,041560600660607;0
Chinstrap;0,8321122160610743;0,1020302958667242;-0,0277595591227486;-1,1525467594001038;1,041560600660607;-1,041560600660607;0
Chinstrap;1,4647331665005945;0,9227260506169792;-0,2625781248168164;-0,3359458258986296;-0,9600977603854758;0,9600977603854758;2
Chinstrap;0,3720242521050597;-0,0073958047666426;-0,4973966905108842;-0,1889576578683642;1,041560600660607;-1,041560600660607;0
Chinstrap;1,3305408436800907;1,3057174028337644;-0,2625781248168164;-0,2052896765383937;-0,9600977603854758;0,9600977603854758;2
Chinstrap;-0,2414263665029606;0,1020302958667242;-0,9670338218990198;-1,119882722060045;1,041560600660607;-1,041560600660607;0
Chinstrap;-0,0305527163564535;0,8132999499836122;-0,1843052695854605;-0,989226572699809;-0,9600977603854758;0,9600977603854758;2
Chinstrap;0,2761725929475566;0,1020302958667242;-0,6539424009735961;-1,2505388714202808;1,041560600660607;-1,041560600660607;0
Chinstrap;1,062156198039081;1,4151435034671314;-0,2625781248168164;-0,2052896765383937;-0,9600977603854758;0,9600977603854758;2
Chinstrap;1,2346891845225876;0,8132999499836122;0,2070590065713191;-0,1889576578683642;-0,9600977603854758;0,9600977603854758;2
Chinstrap;3,578262250923537;1,141578251883713;-0,2625781248168164;-0,8912344606796321;1,041560600660607;-1,041560600660607;0
Chinstrap;1,5605848256580972;0,1020302958667242;0,5201504274967428;-0,3359458258986296;-0,9600977603854758;0,9600977603854758;2
Chinstrap;-0,0305527163564535;-0,4451002073001123;-0,810488111436308;-0,7279142739793373;1,041560600660607;-1,041560600660607;0
Chinstrap;0,3720242521050597;0,1020302958667242;-0,3408509800481724;-0,7279142739793373;1,041560600660607;-1,041560600660607;0
Chinstrap;2,308227767086621;1,360430453150449;-0,2625781248168164;-0,2706177512185116;-0,9600977603854758;0,9600977603854758;2
Chinstrap;-0,0497230481879544;0,430308597766827;0,2070590065713191;-0,1889576578683642;1,041560600660607;-1,041560600660607;0
Chinstrap;1,1196671935335836;0,4850216480835095;-0,2625781248168164;-0,5645940872790424;-0,9600977603854758;0,9600977603854758;2
Chinstrap;1,3497111755115905;0,1020302958667242;0,8332418484221665;-0,1399616018582758;-0,9600977603854758;0,9600977603854758;1
Chinstrap;-0,0305527163564535;0,7585868996669278;-0,1060324143541046;-0,5645940872790424;1,041560600660607;-1,041560600660607;0
